K,Success_bot4,Steps_bot4,Survival_bot4
36,True,12,-0.0
36,True,18,-0.0
36,False,8,-0.0
36,False,6,-0.0
36,False,5,-0.0
36,False,4,-0.0
36,False,13,-0.0
36,False,3,-0.0
36,True,14,-0.0
36,False,9,-0.0
36,False,1,-0.0
36,False,0,-0.0
36,False,3,-0.0
36,False,16,-0.0
36,False,4,-0.0
36,False,21,-0.0
36,False,9,-0.0
36,False,2,-0.0
36,False,6,-0.0
36,False,13,-0.0
36,False,5,-0.0
36,False,12,-0.0
36,False,1,-0.0
36,False,21,-0.0
36,False,25,-0.0
36,False,8,-0.0
36,False,0,-0.0
36,True,12,-0.0
36,False,10,-0.0
36,False,24,-0.0
36,False,2,-0.0
36,False,27,-0.0
36,False,0,-0.0
36,False,18,-0.0
36,True,28,-0.0
36,True,30,-0.0
36,False,0,-0.0
36,True,15,-0.0
36,False,16,-0.0
36,False,15,-0.0
36,False,3,-0.0
36,True,9,-0.0
36,False,27,-0.0
36,False,1,-0.0
36,True,5,-0.0
36,False,20,-0.0
36,False,17,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,10,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,True,10,-0.0
36,False,5,-0.0
36,False,1,-0.0
36,False,1,-0.0
36,False,0,-0.0
36,False,8,-0.0
36,False,0,-0.0
36,True,2,-0.0
36,True,31,-0.0
36,False,0,-0.0
36,False,12,-0.0
36,False,15,-0.0
36,False,0,-0.0
36,True,13,-0.0
36,False,0,-0.0
36,False,24,-0.0
36,False,0,-0.0
36,False,14,-0.0
36,False,13,-0.0
36,True,2,-0.0
36,False,3,-0.0
36,False,17,-0.0
36,False,11,-0.0
36,False,2,-0.0
36,False,22,-0.0
36,False,6,-0.0
36,False,7,-0.0
36,False,5,-0.0
36,True,44,-0.0
36,False,15,-0.0
36,False,3,-0.0
36,False,2,-0.0
36,False,4,-0.0
36,False,0,-0.0
36,False,12,-0.0
36,False,0,-0.0
36,False,7,-0.0
36,False,20,-0.0
36,True,17,-0.0
36,False,0,-0.0
36,False,6,-0.0
36,True,8,-0.0
36,False,23,-0.0
36,False,5,-0.0
36,False,2,-0.0
36,False,6,-0.0
36,False,0,-0.0
36,True,23,-0.0
36,False,2,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,True,1,-0.0
36,True,11,-0.0
36,False,6,-0.0
36,False,29,-0.0
36,False,0,-0.0
36,False,10,-0.0
36,False,21,-0.0
36,True,47,-0.0
36,False,0,-0.0
36,False,32,-0.0
36,True,29,-0.0
36,False,12,-0.0
36,False,7,-0.0
36,False,11,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,4,-0.0
36,False,5,-0.0
36,True,5,-0.0
36,False,10,-0.0
36,True,14,-0.0
36,False,19,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,8,-0.0
36,False,17,-0.0
36,False,19,-0.0
36,True,21,-0.0
36,True,38,-0.0
36,False,25,-0.0
36,False,20,-0.0
36,True,39,-0.0
36,False,9,-0.0
36,False,13,-0.0
36,False,1,-0.0
36,False,16,-0.0
36,True,11,-0.0
36,False,10,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,16,-0.0
36,False,1,-0.0
36,False,3,-0.0
36,False,0,-0.0
36,True,25,-0.0
36,False,0,-0.0
36,False,1,-0.0
36,True,9,-0.0
36,True,21,-0.0
36,False,19,-0.0
36,False,5,-0.0
36,True,18,-0.0
36,True,16,-0.0
36,False,7,-0.0
36,False,0,-0.0
36,False,2,-0.0
36,False,22,-0.0
36,False,16,-0.0
36,False,7,-0.0
36,True,23,-0.0
36,False,23,-0.0
36,False,6,-0.0
36,False,4,-0.0
36,True,7,-0.0
38,False,13,-0.0
38,False,5,-0.0
38,False,0,-0.0
38,False,8,-0.0
38,False,4,-0.0
38,False,10,-0.0
38,False,0,-0.0
38,False,0,-0.0
38,False,5,-0.0
38,False,4,-0.0
38,False,20,-0.0
38,False,15,-0.0
38,False,0,-0.0
38,False,12,-0.0
38,False,6,-0.0
38,False,14,-0.0
38,False,4,-0.0
38,False,6,-0.0
38,False,13,-0.0
38,False,1,-0.0
38,False,0,-0.0
38,False,9,-0.0
38,False,0,-0.0
38,False,0,-0.0
38,False,25,-0.0
38,False,9,-0.0
38,False,1,-0.0
38,False,13,-0.0
38,False,22,-0.0
38,True,11,-0.0
38,False,6,-0.0
38,False,4,-0.0
38,False,0,-0.0
38,False,0,-0.0
38,True,4,-0.0
38,False,2,-0.0
38,False,11,-0.0
38,False,7,-0.0
38,False,22,-0.0
38,False,17,-0.0
38,False,18,-0.0
38,True,31,-0.0
38,False,3,-0.0
38,False,9,-0.0
38,False,5,-0.0
38,True,36,-0.0
38,False,12,-0.0
38,True,8,-0.0
38,False,13,-0.0
38,True,6,-0.0
38,False,3,-0.0
38,False,10,-0.0
38,False,3,-0.0
38,False,0,-0.0
38,False,5,-0.0
38,False,10,-0.0
38,False,13,-0.0
38,True,17,-0.0
38,True,13,-0.0
38,False,20,-0.0
38,False,6,-0.0
38,False,3,-0.0
38,False,26,-0.0
38,False,11,-0.0
38,False,17,-0.0
38,False,13,-0.0
38,False,0,-0.0
38,True,18,-0.0
38,False,0,-0.0
38,False,0,-0.0
38,True,10,-0.0
38,False,20,-0.0
38,False,7,-0.0
38,False,4,-0.0
38,False,12,-0.0
38,False,0,-0.0
38,True,16,-0.0
38,False,0,-0.0
38,False,1,-0.0
38,False,0,-0.0
38,False,6,-0.0
38,False,8,-0.0
38,False,3,-0.0
38,False,0,-0.0
38,False,8,-0.0
38,False,10,-0.0
38,False,15,-0.0
38,False,6,-0.0
38,False,42,-0.0
38,False,0,-0.0
38,False,2,-0.0
38,False,5,-0.0
38,False,6,-0.0
38,True,8,-0.0
38,False,1,-0.0
38,True,23,-0.0
38,True,1,-0.0
38,False,2,-0.0
38,False,0,-0.0
38,False,5,-0.0
38,False,0,-0.0
38,False,2,-0.0
38,False,8,-0.0
38,False,14,-0.0
38,False,10,-0.0
38,False,5,-0.0
38,False,0,-0.0
38,False,13,-0.0
38,False,0,-0.0
38,False,7,-0.0
38,True,15,-0.0
38,False,5,-0.0
38,False,0,-0.0
38,False,0,-0.0
38,True,2,-0.0
38,True,7,-0.0
38,False,17,-0.0
38,False,9,-0.0
38,False,22,-0.0
38,False,12,-0.0
38,False,21,-0.0
38,False,0,-0.0
38,False,24,-0.0
38,False,0,-0.0
38,False,0,-0.0
38,False,19,-0.0
38,False,0,-0.0
38,False,8,-0.0
38,False,4,-0.0
38,True,23,-0.0
38,True,16,-0.0
38,True,13,-0.0
38,False,32,-0.0
38,False,14,-0.0
38,False,8,-0.0
38,False,2,-0.0
38,False,0,-0.0
38,False,6,-0.0
38,False,3,-0.0
38,False,10,-0.0
38,False,17,-0.0
38,False,3,-0.0
38,True,11,-0.0
38,False,0,-0.0
38,False,25,-0.0
38,False,8,-0.0
38,True,25,-0.0
38,False,2,-0.0
38,False,12,-0.0
38,True,5,-0.0
38,True,11,-0.0
38,True,10,-0.0
38,False,8,-0.0
38,False,0,-0.0
38,False,6,-0.0
38,False,14,-0.0
38,False,0,-0.0
38,False,28,-0.0
38,False,4,-0.0
38,False,0,-0.0
38,False,8,-0.0
38,False,7,-0.0
38,False,0,-0.0
38,False,15,-0.0
38,True,27,-0.0
38,False,0,-0.0
38,False,12,-0.0
38,False,0,-0.0
38,True,29,-0.0
38,False,9,-0.0
38,False,8,-0.0
38,False,8,-0.0
38,True,3,-0.0
38,False,7,-0.0
38,False,4,-0.0
38,False,21,-0.0
38,True,16,-0.0
38,False,1,-0.0
38,False,7,-0.0
38,True,19,-0.0
38,True,2,-0.0
38,False,11,-0.0
38,False,15,-0.0
38,False,11,-0.0
38,False,15,-0.0
38,False,0,-0.0
38,False,0,-0.0
38,True,30,-0.0
38,False,8,-0.0
38,False,3,-0.0
38,False,31,-0.0
38,False,0,-0.0
38,False,0,-0.0
38,False,3,-0.0
38,False,0,-0.0
38,False,0,-0.0
38,False,1,-0.0
38,False,0,-0.0
38,False,18,-0.0
38,False,5,-0.0
38,False,14,-0.0
38,True,10,-0.0
38,False,0,-0.0
38,True,21,-0.0
38,False,8,-0.0
38,False,1,-0.0
38,True,20,-0.0
38,False,5,-0.0
38,False,0,-0.0
38,False,7,-0.0
38,False,2,-0.0
38,True,34,-0.0
38,False,1,-0.0
38,False,4,-0.0
38,False,11,-0.0
38,False,5,-0.0
38,False,15,-0.0
38,False,1,-0.0
38,False,1,-0.0
38,False,26,-0.0
38,False,3,-0.0
38,False,12,-0.0
38,False,8,-0.0
38,False,9,-0.0
38,False,21,-0.0
38,False,16,-0.0
38,False,0,-0.0
38,True,10,-0.0
38,True,6,-0.0
38,False,16,-0.0
38,False,33,-0.0
38,False,0,-0.0
38,False,0,-0.0
38,False,28,-0.0
38,True,6,-0.0
38,True,10,-0.0
38,False,6,-0.0
38,False,0,-0.0
38,False,0,-0.0
38,False,0,-0.0
38,True,11,-0.0
38,False,0,-0.0
38,False,4,-0.0
38,True,15,-0.0
38,False,22,-0.0
38,False,6,-0.0
38,False,7,-0.0
38,False,0,-0.0
38,False,1,-0.0
38,False,0,-0.0
40,False,19,-0.0
40,False,5,-0.0
40,False,11,-0.0
40,False,6,-0.0
40,False,0,-0.0
40,False,3,-0.0
40,True,3,-0.0
40,False,6,-0.0
40,False,7,-0.0
40,False,0,-0.0
40,False,1,-0.0
40,False,0,-0.0
40,False,4,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,True,23,-0.0
40,False,2,-0.0
40,False,5,-0.0
40,True,8,-0.0
40,True,11,-0.0
40,False,0,-0.0
40,False,2,-0.0
40,False,1,-0.0
40,False,4,-0.0
40,False,0,-0.0
40,False,6,-0.0
40,False,18,-0.0
40,False,2,-0.0
40,False,11,-0.0
40,False,2,-0.0
40,False,24,-0.0
40,False,4,-0.0
40,False,20,-0.0
40,True,37,-0.0
40,False,11,-0.0
40,False,9,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,False,18,-0.0
40,False,5,-0.0
40,False,1,-0.0
40,False,9,-0.0
40,False,0,-0.0
40,False,5,-0.0
40,False,7,-0.0
40,True,15,-0.0
40,False,0,-0.0
40,False,7,-0.0
40,True,37,-0.0
40,False,18,-0.0
40,False,10,-0.0
40,False,1,-0.0
40,False,9,-0.0
40,False,25,-0.0
40,True,25,-0.0
40,False,4,-0.0
40,True,30,-0.0
40,True,1,-0.0
40,True,17,-0.0
40,False,7,-0.0
40,False,20,-0.0
40,False,1,-0.0
40,False,11,-0.0
40,False,5,-0.0
40,False,11,-0.0
40,False,9,-0.0
40,False,12,-0.0
40,False,0,-0.0
40,False,25,-0.0
40,False,1,-0.0
40,False,16,-0.0
40,False,5,-0.0
40,False,25,-0.0
40,False,1,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,True,14,-0.0
40,True,18,-0.0
40,False,6,-0.0
40,False,14,-0.0
40,True,23,-0.0
40,False,7,-0.0
40,False,0,-0.0
40,False,15,-0.0
40,False,8,-0.0
40,False,8,-0.0
40,False,13,-0.0
40,False,10,-0.0
40,False,0,-0.0
40,False,2,-0.0
40,True,11,-0.0
40,False,6,-0.0
40,False,19,-0.0
40,False,1,-0.0
40,False,4,-0.0
40,False,0,-0.0
40,False,13,-0.0
40,False,5,-0.0
40,False,1,-0.0
40,False,1,-0.0
40,False,0,-0.0
40,True,7,-0.0
40,False,4,-0.0
40,False,1,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,False,12,-0.0
40,False,7,-0.0
40,False,0,-0.0
40,False,4,-0.0
40,False,9,-0.0
40,False,10,-0.0
40,False,11,-0.0
40,True,19,-0.0
40,False,13,-0.0
40,True,11,-0.0
40,False,33,-0.0
40,False,0,-0.0
40,False,3,-0.0
40,False,11,-0.0
40,False,2,-0.0
40,False,4,-0.0
40,False,5,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,False,25,-0.0
40,True,42,-0.0
40,True,5,-0.0
40,False,11,-0.0
40,False,7,-0.0
40,False,11,-0.0
40,False,0,-0.0
40,False,5,-0.0
40,False,1,-0.0
40,False,4,-0.0
40,False,2,-0.0
40,False,23,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,False,1,-0.0
40,False,0,-0.0
40,False,4,-0.0
40,True,15,-0.0
40,False,8,-0.0
40,True,16,-0.0
40,False,48,-0.0
40,False,22,-0.0
40,False,3,-0.0
40,False,2,-0.0
40,False,14,-0.0
40,False,14,-0.0
40,False,0,-0.0
40,True,5,-0.0
40,True,19,-0.0
40,False,5,-0.0
40,False,7,-0.0
40,False,7,-0.0
40,False,0,-0.0
40,False,17,-0.0
40,False,4,-0.0
40,False,9,-0.0
40,False,7,-0.0
40,False,0,-0.0
40,False,1,-0.0
40,False,4,-0.0
40,False,0,-0.0
40,True,3,-0.0
40,False,2,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,False,2,-0.0
40,True,30,-0.0
40,False,0,-0.0
40,True,19,-0.0
40,False,0,-0.0
40,True,4,-0.0
40,False,25,-0.0
40,False,7,-0.0
40,False,15,-0.0
40,False,7,-0.0
40,False,2,-0.0
40,False,8,-0.0
40,False,24,-0.0
40,False,0,-0.0
40,False,27,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,False,2,-0.0
40,False,4,-0.0
40,False,1,-0.0
40,False,0,-0.0
40,False,21,-0.0
40,False,0,-0.0
40,False,0,-0.0
40,False,21,-0.0
40,False,14,-0.0
40,False,8,-0.0
40,False,5,-0.0
40,True,12,-0.0
40,False,1,-0.0
40,False,2,-0.0
40,False,9,-0.0
40,False,9,-0.0
40,False,9,-0.0
40,False,28,-0.0
40,True,8,-0.0
40,False,2,-0.0
40,False,12,-0.0
40,False,0,-0.0
40,False,7,-0.0
40,False,5,-0.0
40,False,18,-0.0
40,False,6,-0.0
40,False,16,-0.0
40,False,1,-0.0
40,False,1,-0.0
40,False,0,-0.0
40,False,14,-0.0
40,False,11,-0.0
40,False,0,-0.0
40,False,18,-0.0
40,True,17,-0.0
40,False,10,-0.0
40,False,2,-0.0
40,False,13,-0.0
40,False,2,-0.0
40,False,10,-0.0
40,False,3,-0.0
40,False,0,-0.0
40,False,18,-0.0
40,True,4,-0.0
40,False,0,-0.0
40,True,25,-0.0
40,True,7,-0.0
40,True,4,-0.0
40,False,2,-0.0
40,False,14,-0.0
40,False,7,-0.0
40,False,3,-0.0
40,False,3,-0.0
40,False,0,-0.0
40,False,17,-0.0
40,True,5,-0.0
40,False,1,-0.0
40,False,15,-0.0
42,False,16,-0.0
42,True,23,-0.0
42,False,9,-0.0
42,False,36,-0.0
42,False,15,-0.0
42,False,0,-0.0
42,False,3,-0.0
42,False,0,-0.0
42,True,14,-0.0
42,False,2,-0.0
42,False,21,-0.0
42,False,0,-0.0
42,False,12,-0.0
42,False,13,-0.0
42,False,0,-0.0
42,True,23,-0.0
42,False,5,-0.0
42,False,4,-0.0
42,False,3,-0.0
42,True,6,-0.0
42,True,2,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,17,-0.0
42,False,10,-0.0
42,False,3,-0.0
42,True,12,-0.0
42,False,0,-0.0
42,False,17,-0.0
42,False,1,-0.0
42,False,0,-0.0
42,True,16,-0.0
42,False,1,-0.0
42,True,27,-0.0
42,False,3,-0.0
42,False,14,-0.0
42,False,0,-0.0
42,False,6,-0.0
42,False,16,-0.0
42,True,10,-0.0
42,False,22,-0.0
42,False,6,-0.0
42,False,1,-0.0
42,True,34,-0.0
42,True,27,-0.0
42,False,5,-0.0
42,False,0,-0.0
42,False,2,-0.0
42,False,8,-0.0
42,False,16,-0.0
42,False,9,-0.0
42,False,24,-0.0
42,False,26,-0.0
42,False,6,-0.0
42,True,3,-0.0
42,False,18,-0.0
42,False,8,-0.0
42,False,7,-0.0
42,False,2,-0.0
42,False,32,-0.0
42,False,10,-0.0
42,False,11,-0.0
42,False,13,-0.0
42,False,11,-0.0
42,False,1,-0.0
42,False,8,-0.0
42,True,13,-0.0
42,False,20,-0.0
42,False,13,-0.0
42,False,3,-0.0
42,True,31,-0.0
42,False,0,-0.0
42,False,11,-0.0
42,False,7,-0.0
42,False,19,-0.0
42,False,23,-0.0
42,False,14,-0.0
42,False,3,-0.0
42,False,0,-0.0
42,False,1,-0.0
42,False,10,-0.0
42,False,2,-0.0
42,False,12,-0.0
42,False,5,-0.0
42,False,28,-0.0
42,True,18,-0.0
42,False,4,-0.0
42,False,10,-0.0
42,False,13,-0.0
42,False,23,-0.0
42,False,10,-0.0
42,False,6,-0.0
42,False,19,-0.0
42,False,0,-0.0
42,False,14,-0.0
42,False,20,-0.0
42,False,0,-0.0
42,False,3,-0.0
42,False,0,-0.0
42,False,11,-0.0
42,False,1,-0.0
42,False,13,-0.0
42,False,25,-0.0
42,True,9,-0.0
42,True,2,-0.0
42,False,9,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,12,-0.0
42,False,0,-0.0
42,False,26,-0.0
42,False,11,-0.0
42,False,24,-0.0
42,False,4,-0.0
42,False,5,-0.0
42,True,11,-0.0
42,False,0,-0.0
42,True,10,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,10,-0.0
42,False,1,-0.0
42,False,5,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,1,-0.0
42,False,0,-0.0
42,False,2,-0.0
42,True,12,-0.0
42,False,2,-0.0
42,False,0,-0.0
42,False,12,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,3,-0.0
42,False,0,-0.0
42,False,21,-0.0
42,False,0,-0.0
42,False,12,-0.0
42,False,8,-0.0
42,False,0,-0.0
42,True,14,-0.0
42,False,8,-0.0
42,False,1,-0.0
42,False,25,-0.0
42,False,3,-0.0
42,False,18,-0.0
42,False,19,-0.0
42,False,7,-0.0
42,False,19,-0.0
42,False,22,-0.0
42,False,12,-0.0
42,False,9,-0.0
42,False,3,-0.0
42,False,0,-0.0
42,True,12,-0.0
42,False,21,-0.0
42,False,6,-0.0
42,False,0,-0.0
42,False,34,-0.0
42,False,1,-0.0
42,False,24,-0.0
42,True,22,-0.0
42,True,10,-0.0
42,False,7,-0.0
42,False,12,-0.0
42,False,4,-0.0
42,False,1,-0.0
42,False,0,-0.0
42,False,7,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,16,-0.0
42,False,19,-0.0
42,False,6,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,3,-0.0
42,False,0,-0.0
42,True,15,-0.0
42,False,15,-0.0
42,False,0,-0.0
42,False,18,-0.0
42,False,9,-0.0
42,False,3,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,34,-0.0
42,True,26,-0.0
42,False,2,-0.0
42,False,17,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,24,-0.0
42,False,2,-0.0
42,False,5,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,6,-0.0
42,True,21,-0.0
42,False,0,-0.0
42,False,2,-0.0
42,False,0,-0.0
42,False,30,-0.0
42,False,4,-0.0
42,False,0,-0.0
42,False,19,-0.0
42,False,6,-0.0
42,False,20,-0.0
42,True,6,-0.0
42,False,7,-0.0
42,False,11,-0.0
42,False,10,-0.0
42,False,0,-0.0
42,False,6,-0.0
42,False,18,-0.0
42,False,14,-0.0
42,False,23,-0.0
42,True,21,-0.0
42,True,3,-0.0
42,True,17,-0.0
42,True,5,-0.0
42,False,3,-0.0
42,False,7,-0.0
42,True,36,-0.0
42,False,0,-0.0
42,False,7,-0.0
42,False,8,-0.0
42,False,5,-0.0
42,False,11,-0.0
42,True,15,-0.0
42,False,2,-0.0
42,True,29,-0.0
42,False,0,-0.0
42,False,13,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,7,-0.0
42,False,10,-0.0
42,False,16,-0.0
42,False,5,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,0,-0.0
42,False,7,-0.0
42,False,0,-0.0
42,False,0,-0.0
44,False,23,-0.0
44,True,14,-0.0
44,True,33,-0.0
44,False,14,-0.0
44,False,0,-0.0
44,True,23,-0.0
44,False,2,-0.0
44,False,2,-0.0
44,False,0,-0.0
44,False,5,-0.0
44,False,0,-0.0
44,False,11,-0.0
44,False,3,-0.0
44,False,5,-0.0
44,False,21,-0.0
44,True,16,-0.0
44,False,3,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,1,-0.0
44,False,10,-0.0
44,False,0,-0.0
44,False,8,-0.0
44,False,15,-0.0
44,False,8,-0.0
44,False,9,-0.0
44,True,11,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,14,-0.0
44,False,0,-0.0
44,True,16,-0.0
44,False,8,-0.0
44,True,11,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,6,-0.0
44,False,0,-0.0
44,False,2,-0.0
44,False,12,-0.0
44,True,12,-0.0
44,True,1,-0.0
44,False,2,-0.0
44,False,7,-0.0
44,False,14,-0.0
44,False,10,-0.0
44,False,2,-0.0
44,False,1,-0.0
44,False,6,-0.0
44,False,13,-0.0
44,False,1,-0.0
44,False,1,-0.0
44,False,4,-0.0
44,False,6,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,4,-0.0
44,False,1,-0.0
44,False,8,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,11,-0.0
44,False,4,-0.0
44,True,14,-0.0
44,False,7,-0.0
44,False,7,-0.0
44,False,7,-0.0
44,False,1,-0.0
44,False,0,-0.0
44,True,7,-0.0
44,False,17,-0.0
44,False,2,-0.0
44,False,2,-0.0
44,True,12,-0.0
44,False,12,-0.0
44,False,4,-0.0
44,False,7,-0.0
44,True,2,-0.0
44,False,10,-0.0
44,False,5,-0.0
44,False,24,-0.0
44,False,7,-0.0
44,False,19,-0.0
44,False,3,-0.0
44,False,2,-0.0
44,False,5,-0.0
44,False,4,-0.0
44,False,27,-0.0
44,False,13,-0.0
44,False,0,-0.0
44,False,5,-0.0
44,False,12,-0.0
44,False,14,-0.0
44,True,3,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,True,12,-0.0
44,False,11,-0.0
44,True,35,-0.0
44,False,10,-0.0
44,False,0,-0.0
44,False,4,-0.0
44,False,12,-0.0
44,False,4,-0.0
44,True,25,-0.0
44,False,19,-0.0
44,False,2,-0.0
44,False,5,-0.0
44,False,0,-0.0
44,False,22,-0.0
44,True,25,-0.0
44,False,0,-0.0
44,False,6,-0.0
44,False,0,-0.0
44,True,2,-0.0
44,True,17,-0.0
44,False,3,-0.0
44,True,36,-0.0
44,True,59,-0.0
44,False,10,-0.0
44,False,1,-0.0
44,True,1,-0.0
44,False,7,-0.0
44,False,0,-0.0
44,False,22,-0.0
44,False,2,-0.0
44,False,9,-0.0
44,False,1,-0.0
44,False,10,-0.0
44,False,0,-0.0
44,False,22,-0.0
44,False,2,-0.0
44,False,5,-0.0
44,True,20,-0.0
44,False,6,-0.0
44,False,10,-0.0
44,False,3,-0.0
44,False,0,-0.0
44,False,13,-0.0
44,False,15,-0.0
44,False,7,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,True,6,-0.0
44,False,7,-0.0
44,False,24,-0.0
44,True,31,-0.0
44,True,27,-0.0
44,False,15,-0.0
44,False,2,-0.0
44,False,1,-0.0
44,False,17,-0.0
44,False,4,-0.0
44,True,15,-0.0
44,True,11,-0.0
44,False,1,-0.0
44,False,17,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,4,-0.0
44,False,19,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,2,-0.0
44,False,4,-0.0
44,False,0,-0.0
44,True,19,-0.0
44,False,21,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,3,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,16,-0.0
44,False,7,-0.0
44,False,29,-0.0
44,False,1,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,28,-0.0
44,False,5,-0.0
44,True,4,-0.0
44,False,3,-0.0
44,False,0,-0.0
44,False,15,-0.0
44,False,4,-0.0
44,False,4,-0.0
44,False,11,-0.0
44,True,12,-0.0
44,True,13,-0.0
44,False,2,-0.0
44,False,2,-0.0
44,False,14,-0.0
44,False,0,-0.0
44,False,12,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,2,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,5,-0.0
44,False,10,-0.0
44,False,17,-0.0
44,False,3,-0.0
44,False,2,-0.0
44,False,0,-0.0
44,False,11,-0.0
44,False,7,-0.0
44,False,0,-0.0
44,False,9,-0.0
44,False,3,-0.0
44,False,35,-0.0
44,False,0,-0.0
44,False,19,-0.0
44,False,13,-0.0
44,False,6,-0.0
44,False,0,-0.0
44,True,3,-0.0
44,False,0,-0.0
44,False,4,-0.0
44,False,6,-0.0
44,False,0,-0.0
44,False,18,-0.0
44,True,22,-0.0
44,True,10,-0.0
44,False,15,-0.0
44,False,0,-0.0
44,False,12,-0.0
44,False,0,-0.0
44,False,28,-0.0
44,False,1,-0.0
44,False,31,-0.0
44,True,1,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,True,21,-0.0
44,True,30,-0.0
44,False,0,-0.0
44,False,0,-0.0
44,True,12,-0.0
44,False,7,-0.0
46,False,2,-0.0
46,False,17,-0.0
46,False,0,-0.0
46,False,0,-0.0
46,False,1,-0.0
46,False,9,-0.0
46,False,0,-0.0
46,False,4,-0.0
46,False,23,-0.0
46,False,0,-0.0
46,True,28,-0.0
46,False,0,-0.0
46,False,1,-0.0
46,False,0,-0.0
46,False,17,-0.0
46,False,5,-0.0
46,False,14,-0.0
46,False,18,-0.0
46,True,23,-0.0
46,False,3,-0.0
46,False,12,-0.0
46,True,6,-0.0
46,False,12,-0.0
46,False,9,-0.0
46,False,19,-0.0
46,True,19,-0.0
46,False,5,-0.0
46,False,0,-0.0
46,False,1,-0.0
46,False,11,-0.0
46,False,11,-0.0
46,False,13,-0.0
46,False,0,-0.0
46,False,0,-0.0
46,False,14,-0.0
46,False,12,-0.0
46,False,0,-0.0
46,False,4,-0.0
46,False,11,-0.0
46,False,13,-0.0
46,False,3,-0.0
46,False,0,-0.0
46,False,2,-0.0
46,False,0,-0.0
46,False,10,-0.0
46,False,9,-0.0
46,True,29,-0.0
46,False,0,-0.0
46,False,0,-0.0
46,True,9,-0.0
46,False,4,-0.0
46,True,6,-0.0
46,False,12,-0.0
46,False,2,-0.0
46,True,12,-0.0
46,False,13,-0.0
46,False,0,-0.0
46,False,3,-0.0
46,False,14,-0.0
46,False,2,-0.0
46,False,22,-0.0
46,False,0,-0.0
46,False,0,-0.0
46,False,3,-0.0
46,False,0,-0.0
46,False,0,-0.0
46,False,0,-0.0
46,True,6,-0.0
46,False,36,-0.0
46,False,3,-0.0
46,True,16,-0.0
46,False,0,-0.0
46,False,0,-0.0
46,False,0,-0.0
46,False,2,-0.0
46,False,15,-0.0
46,False,0,-0.0
46,False,0,-0.0
46,False,17,-0.0
46,True,12,-0.0
46,False,8,-0.0
46,False,10,-0.0
46,False,13,-0.0
46,False,1,-0.0
46,False,1,-0.0
46,False,7,-0.0
46,False,12,-0.0
46,False,0,-0.0
46,False,16,-0.0
46,False,0,-0.0
46,True,31,-0.0
46,False,0,-0.0
46,True,38,-0.0
46,False,7,-0.0
46,False,0,-0.0
46,False,0,-0.0
46,False,0,-0.0
46,False,39,-0.0
46,False,9,-0.0
46,True,12,-0.0
46,False,0,-0.0
